Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-07-29,17.31,77.38,0.44,5.47,8.56,✅ WIN
2025-08-13,26.35,85.85,0.41,-1.18,0.37,✅ WIN
2025-08-14,15.3,86.16,0.43,-2.86,-3.55,❌ LOS
2025-08-15,16.41,86.92,-2.16,-2.66,-4.35,❌ LOS
2025-10-28,19.13,91.65,12.3,18.01,15.17,✅ WIN
2025-11-03,38.39,101.57,4.34,2.56,-0.13,❌ LOS
2025-11-04,19.41,102.92,5.09,0.94,-1.38,❌ LOS
2025-11-05,18.6,105.7,2.42,-4.14,-4.96,❌ LOS
2025-11-06,15.0,105.2,0.2,-3.27,-2.55,❌ LOS
2025-11-07,14.34,105.98,-1.73,-3.7,-8.76,❌ LOS
2025-11-10,16.54,105.98,-1.71,0.25,-10.21,❌ LOS
2025-11-11,13.84,108.16,-3.95,-2.41,-12.01,❌ LOS
2025-11-18,12.38,103.89,1.6,-2.3,-6.03,❌ LOS
2026-01-06,13.37,106.66,-3.03,-1.87,-3.81,❌ LOS
2026-01-07,20.35,110.57,-4.18,-4.98,-7.06,❌ LOS
2026-06-11,12.83,107.83,-8.91,5.49,5.94,✅ WIN
2026-06-26,17.99,113.75,1.64,0.42,4.5,✅ WIN
2026-07-08,14.97,117.26,-1.85,-1.25,2.17,✅ WIN
2026-07-09,12.51,118.52,-1.58,-1.54,-0.12,❌ LOS
2026-07-10,14.33,116.71,0.46,0.82,3.3,✅ WIN
2026-07-28,39.27,129.93,-7.18,-6.82,-0.16,❌ LOS
