Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-23,83.63,199.37,2.38,2.62,-0.48,❌ LOS
2025-01-24,35.18,195.35,3.47,4.34,1.0,✅ WIN
2025-01-30,32.02,204.11,0.24,1.36,0.69,✅ WIN
2025-05-08,33.61,213.36,6.94,7.36,19.18,✅ WIN
2025-05-13,36.39,220.41,6.17,9.97,10.8,✅ WIN
2025-05-15,40.23,228.17,0.39,7.21,3.15,✅ WIN
2025-05-27,47.62,240.51,2.93,0.09,3.36,✅ WIN
2025-05-28,60.13,242.39,2.96,0.76,3.01,✅ WIN
2025-05-30,50.68,244.62,3.95,-3.79,4.67,✅ WIN
2025-09-19,55.56,299.99,-2.05,-1.25,-0.21,❌ LOS
2025-12-22,32.02,313.91,-0.82,2.95,-6.16,❌ LOS
2026-02-24,38.91,345.14,-3.33,-5.39,-15.79,❌ LOS
