Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-07-02,0.81,11.22,1.19,-5.27,-5.95,❌ LOS
2025-10-03,1.22,12.24,-9.94,-5.92,3.63,✅ WIN
2025-10-06,1.17,12.27,-9.13,-5.59,2.44,✅ WIN
2025-10-24,2.2,13.37,-5.13,-3.45,-6.23,❌ LOS
2025-10-27,1.07,12.81,-1.89,0.39,-1.13,❌ LOS
2025-10-29,1.22,12.79,-0.98,2.76,0.77,✅ WIN
2025-12-11,1.19,13.32,-2.27,-2.35,2.93,✅ WIN
2025-12-12,0.77,13.44,-2.11,-3.49,1.6,✅ WIN
2026-01-08,3.15,14.07,-4.1,-5.83,-4.17,❌ LOS
2026-01-09,1.09,13.87,-4.23,-5.35,-4.3,❌ LOS
2026-02-13,0.95,13.94,-3.4,-5.17,-17.07,❌ LOS
2026-04-17,1.13,12.71,-3.81,-7.69,5.43,✅ WIN
2026-04-20,0.83,12.71,-2.95,-10.64,2.52,✅ WIN
2026-04-21,0.76,12.62,-2.97,-8.53,3.48,✅ WIN
