Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-06,14.52,66.5,-0.2,-1.09,4.64,✅ WIN
2025-01-15,24.57,75.41,4.74,4.59,5.62,✅ WIN
2025-07-15,23.12,88.71,3.62,4.14,6.23,✅ WIN
2025-12-09,14.55,108.35,1.69,9.11,10.21,✅ WIN
2025-12-10,15.02,109.99,0.33,9.42,9.21,✅ WIN
2025-12-18,15.08,111.72,6.73,9.28,-0.03,❌ LOS
2025-12-19,32.38,113.73,2.85,6.65,-0.87,❌ LOS
2025-12-22,20.86,116.92,-0.75,2.78,-2.06,❌ LOS
2025-12-23,14.2,118.22,-2.27,1.01,-4.87,❌ LOS
2026-01-05,15.62,122.08,-4.54,-8.52,-4.04,❌ LOS
2026-04-08,15.5,122.91,6.64,5.05,3.82,✅ WIN
2026-04-13,14.31,125.69,5.36,2.26,0.13,✅ WIN
2026-04-14,17.65,128.97,1.62,-0.81,-1.96,❌ LOS
2026-04-15,16.54,131.07,-1.49,-3.1,-5.32,❌ LOS
2026-04-17,26.03,131.56,-3.18,-3.59,-6.19,❌ LOS
2026-04-20,18.67,132.42,-2.94,-5.13,-7.56,❌ LOS
