Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-06-02,12.13,58.74,8.75,-8.26,-12.56,❌ LOS
2025-06-04,10.62,61.55,-2.19,-10.15,-11.67,❌ LOS
2025-06-05,10.65,62.72,-5.47,-10.46,-14.43,❌ LOS
2025-06-06,11.16,63.81,-12.26,-15.5,-16.22,❌ LOS
2025-06-09,10.37,63.88,-15.64,-16.45,-15.26,❌ LOS
2025-06-10,8.59,61.83,-11.81,-14.2,-5.94,❌ LOS
2025-06-11,8.69,60.2,-8.14,-15.9,-3.87,❌ LOS
2025-06-12,12.82,59.29,-5.28,-14.59,-2.66,❌ LOS
2025-07-22,13.62,63.69,-5.32,-12.11,-0.31,❌ LOS
2025-07-24,9.12,63.98,-8.92,-5.45,-1.66,❌ LOS
2025-09-18,10.69,64.85,-1.93,11.86,10.18,✅ WIN
2025-09-19,10.32,64.99,-1.25,11.37,8.42,✅ WIN
2025-09-29,68.99,74.34,-5.84,-5.29,1.64,✅ WIN
2025-09-30,14.74,66.39,7.61,8.31,12.64,✅ WIN
2025-10-01,11.38,70.49,-0.5,0.3,-7.49,❌ LOS
2025-10-03,12.94,72.38,-5.04,-2.65,-14.34,❌ LOS
