Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-12-16,42.49,197.25,-1.1,-3.9,-1.89,❌ LOS
2025-09-03,92.26,230.58,3.75,8.21,6.34,✅ WIN
2025-09-15,53.28,251.42,0.44,-2.94,-2.83,❌ LOS
2025-09-16,43.11,251.08,0.37,-3.13,-2.08,❌ LOS
2025-09-19,64.7,254.89,-3.16,-3.44,-0.57,❌ LOS
2025-10-29,46.03,274.8,3.48,4.46,16.39,✅ WIN
2025-10-30,100.07,281.52,1.22,-0.99,13.56,✅ WIN
2025-10-31,50.35,281.44,-0.75,-1.72,11.82,✅ WIN
2025-11-24,79.72,318.04,-0.77,-0.16,-0.81,❌ LOS
2025-11-25,65.58,323.2,-0.93,-0.75,-2.4,❌ LOS
2026-04-17,60.08,339.4,0.86,12.91,15.89,✅ WIN
